name,lastCommitSHA,markdown_path,markdown_url,matched_filename_terms,matched_content_terms,agent_evidence
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/encrypt/drop-encrypt-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/encrypt/drop-encrypt-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/encrypt/drop-encrypt-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/encrypt/drop-encrypt-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/alter-mask-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/alter-mask-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/alter-mask-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/alter-mask-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/create-mask-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/create-mask-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/create-mask-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/create-mask-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/drop-mask-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/drop-mask-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/drop-mask-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/mask/drop-mask-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/alter-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/alter-readwrite-splitting-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/alter-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/alter-readwrite-splitting-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/create-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/create-readwrite-splitting-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/create-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/create-readwrite-splitting-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/drop-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/drop-readwrite-splitting-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/drop-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/readwrite-splitting/drop-readwrite-splitting-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/alter-shadow-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/alter-shadow-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/alter-shadow-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/alter-shadow-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/create-shadow-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/create-shadow-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/create-shadow-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/create-shadow-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/drop-shadow-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/drop-shadow-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/drop-shadow-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/shadow/drop-shadow-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-reference-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-reference-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-reference-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-reference-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-rule.cn.md,rule,standard|rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/alter-sharding-table-rule.en.md,rule,style|standard|rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-reference-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-reference-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-reference-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-reference-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-rule.cn.md,rule,standard|rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/create-sharding-table-rule.en.md,rule,style|standard|rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-reference-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-reference-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-reference-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-reference-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rdl/rule-definition/sharding/drop-sharding-table-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/count-broadcast-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/count-broadcast-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/count-broadcast-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/count-broadcast-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/show-broadcast-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/show-broadcast-table-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/show-broadcast-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/broadcast-table/show-broadcast-table-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/count-encrypt-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/count-encrypt-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/count-encrypt-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/count-encrypt-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/show-encrypt-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/show-encrypt-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/show-encrypt-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/encrypt/show-encrypt-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/count-mask-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/count-mask-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/count-mask-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/count-mask-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/show-mask-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/show-mask-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/show-mask-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/mask/show-mask-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/count-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/count-readwrite-splitting-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/count-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/count-readwrite-splitting-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/show-readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/show-readwrite-splitting-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/show-readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/readwrite-splitting/show-readwrite-splitting-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/count-shadow-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/count-shadow-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/count-shadow-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/count-shadow-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-table-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/shadow/show-shadow-table-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/count-sharding-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/count-sharding-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/count-sharding-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/count-sharding-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-reference-rules.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-reference-rules.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-reference-rules.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-reference-rules.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rule.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rule.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-algorithm.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-algorithm.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-algorithm.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-algorithm.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-auditor.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-auditor.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-auditor.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-auditor.en.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-key-generator.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-key-generator.cn.md,rule,rule,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-key-generator.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-key-generator.en.md,rule,rule,False
