custom_id,stratum,stratum_population,name,lastCommitSHA,markdown_path,markdown_url,matched_filename_terms,size_bytes
candidate-0001,0,727,NVIDIA/TransformerEngine,bffde8f4a0a4eea9036dc753e28269247e5de69d,examples/README.md,https://github.com/NVIDIA/TransformerEngine/blob/bffde8f4a0a4eea9036dc753e28269247e5de69d/examples/README.md,readme,4149
candidate-0002,0,727,NVIDIA/TransformerEngine,bffde8f4a0a4eea9036dc753e28269247e5de69d,examples/jax/encoder/README.md,https://github.com/NVIDIA/TransformerEngine/blob/bffde8f4a0a4eea9036dc753e28269247e5de69d/examples/jax/encoder/README.md,readme,11571
candidate-0003,0,727,NVIDIA/TransformerEngine,bffde8f4a0a4eea9036dc753e28269247e5de69d,examples/jax/mnist/README.md,https://github.com/NVIDIA/TransformerEngine/blob/bffde8f4a0a4eea9036dc753e28269247e5de69d/examples/jax/mnist/README.md,readme,3336
candidate-0004,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,AGENTS.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/AGENTS.md,agents,4484
candidate-0005,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,CLAUDE.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/CLAUDE.md,claude,130
candidate-0006,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,CONTRIBUTING.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/CONTRIBUTING.md,contributing,1376
candidate-0007,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/README.md,readme,18976
candidate-0008,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,docs/userguide/developer/style.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/docs/userguide/developer/style.md,style,5240
candidate-0009,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,recipes/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/recipes/README.md,readme,2425
candidate-0010,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,recipes/eval/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/recipes/eval/README.md,readme,36413
candidate-0011,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,recipes/hens/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/recipes/hens/README.md,readme,16719
candidate-0012,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,recipes/s2s/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/recipes/s2s/README.md,readme,17494
candidate-0013,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,recipes/tc_tracking/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/recipes/tc_tracking/README.md,readme,28852
candidate-0014,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,recipes/template/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/recipes/template/README.md,readme,1882
candidate-0015,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,serve/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/serve/README.md,readme,3983
candidate-0016,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,serve/server/README.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/serve/server/README.md,readme,19892
candidate-0017,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,serve/server/README_earth2workflows.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/serve/server/README_earth2workflows.md,readme,5542
candidate-0018,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,serve/server/README_object_storage.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/serve/server/README_object_storage.md,readme,12138
candidate-0019,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,serve/server/README_workflows.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/serve/server/README_workflows.md,readme,25523
candidate-0020,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,skills/earth2studio-create-datasource/references/validation-guide.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/skills/earth2studio-create-datasource/references/validation-guide.md,guide,9771
candidate-0021,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,skills/earth2studio-create-diagnostic/references/validation-guide.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/skills/earth2studio-create-diagnostic/references/validation-guide.md,guide,4471
candidate-0022,0,727,NVIDIA/earth2studio,7f78468a54d6144ea46bfd4e82beaeee4b572304,skills/earth2studio-create-prognostic/references/validation-guide.md,https://github.com/NVIDIA/earth2studio/blob/7f78468a54d6144ea46bfd4e82beaeee4b572304/skills/earth2studio-create-prognostic/references/validation-guide.md,guide,4935
candidate-0023,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,ARCHITECTURE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/ARCHITECTURE.md,architecture,62221
candidate-0024,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-AGENTS.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-AGENTS.md,agents|claude,8985
candidate-0025,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-CUE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-CUE.md,claude,34407
candidate-0026,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-FEATURES.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-FEATURES.md,claude,7495
candidate-0027,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-IPC.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-IPC.md,claude,6996
candidate-0028,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-PATTERNS.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-PATTERNS.md,claude,18262
candidate-0029,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-PERFORMANCE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-PERFORMANCE.md,claude,18571
candidate-0030,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-PLATFORM.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-PLATFORM.md,claude,6796
candidate-0031,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-SESSION.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-SESSION.md,claude,4650
candidate-0032,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE-WIZARD.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-WIZARD.md,claude,8515
candidate-0033,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CLAUDE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE.md,claude,49152
candidate-0034,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,CONTRIBUTING.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CONTRIBUTING.md,contributing,46672
candidate-0035,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,README.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/README.md,readme,12633
candidate-0036,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,build/README.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/build/README.md,readme,562
candidate-0037,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,src/__tests__/fixtures/README.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/src/__tests__/fixtures/README.md,readme,1788
candidate-0038,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,src/prompts/bmad/bmad.create-architecture.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/src/prompts/bmad/bmad.create-architecture.md,architecture,23868
candidate-0039,0,727,RunMaestro/Maestro,e3479fe05b3953248bd72b7e2d4b0ace23d18369,src/prompts/bmad/bmad.create-ux-design.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/src/prompts/bmad/bmad.create-ux-design.md,design,19328
candidate-0040,0,727,agronholm/anyio,003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330,AGENTS.md,https://github.com/agronholm/anyio/blob/003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330/AGENTS.md,agents,3923
candidate-0041,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/README.md,readme,2813
candidate-0042,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-drl/drools-drl-parser/Developer_Notes.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-drl/drools-drl-parser/Developer_Notes.md,develop,11784
candidate-0043,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-drlonyaml-parent/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-drlonyaml-parent/README.md,readme,2332
candidate-0044,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-impact-analysis/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-impact-analysis/README.md,readme,6205
candidate-0045,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-metric/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-metric/README.md,readme,2103
candidate-0046,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-model/drools-mvel-compiler/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-model/drools-mvel-compiler/README.md,readme,2671
candidate-0047,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-mvel/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-mvel/README.md,readme,3527
candidate-0048,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-reliability/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-reliability/README.md,readme,4520
candidate-0049,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-retediagram/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-retediagram/README.md,readme,3784
candidate-0050,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-scenario-simulation/drools-scenario-simulation-backend/Developer_Guide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-scenario-simulation/drools-scenario-simulation-backend/Developer_Guide.md,guide|develop,1656
candidate-0051,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-traits/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-traits/README.md,readme,8484
candidate-0052,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,efesto/EfestoDeveloperGuide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/efesto/EfestoDeveloperGuide.md,guide|develop,15624
candidate-0053,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,efesto/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/efesto/README.md,readme,3209
candidate-0054,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/Developer_Guide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/Developer_Guide.md,guide|develop,14643
candidate-0055,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/README.md,readme,8963
candidate-0056,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/kie-dmn-ruleset2dmn-parent/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/kie-dmn-ruleset2dmn-parent/README.md,readme,1761
candidate-0057,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/kie-dmn-tck/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/kie-dmn-tck/README.md,readme,4891
candidate-0058,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/kie-dmn-xls2dmn-cli/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/kie-dmn-xls2dmn-cli/README.md,readme,5443
candidate-0059,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-drl/Readme.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-drl/Readme.md,readme,1777
candidate-0060,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-pmml-trusty/DesignOverview.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-pmml-trusty/DesignOverview.md,design,2690
candidate-0061,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-pmml-trusty/DeveloperGuide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-pmml-trusty/DeveloperGuide.md,guide|develop,6504
candidate-0062,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-pmml-trusty/kie-pmml-compiler/Readme.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-pmml-trusty/kie-pmml-compiler/Readme.md,readme,3705
candidate-0063,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,script/ci/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/script/ci/README.md,readme,2250
candidate-0064,0,727,apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,script/ci/dep-graph-extractor/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/script/ci/dep-graph-extractor/README.md,readme,2828
candidate-0065,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,CONTRIBUTING.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/CONTRIBUTING.md,contributing,2846
candidate-0066,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/README.md,readme,12185
candidate-0067,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/cn/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/cn/README.md,readme,2507
candidate-0068,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/cn/design.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/cn/design.md,design,27821
candidate-0069,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/cn/dledger/deploy_guide.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/cn/dledger/deploy_guide.md,guide,3687
candidate-0070,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_LoadBalancing.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_LoadBalancing.md,design,7243
candidate-0071,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_Remoting.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_Remoting.md,design,6627
candidate-0072,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_Store.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_Store.md,design,6954
candidate-0073,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_Transaction.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_Transaction.md,design,6963
candidate-0074,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/README.md,readme,2005
candidate-0075,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/architecture.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/architecture.md,architecture,6319
candidate-0076,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/controller/design.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/controller/design.md,design,12918
candidate-0077,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/design.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/design.md,design,7985
candidate-0078,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/msg_trace/user_guide.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/msg_trace/user_guide.md,guide,5508
candidate-0079,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/proxy/deploy_guide.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/proxy/deploy_guide.md,guide,1027
candidate-0080,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,proxy/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/proxy/README.md,readme,2994
candidate-0081,0,727,apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,tieredstore/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/tieredstore/README.md,readme,6765
candidate-0082,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,.codex/skills/audit-shardingsphere-design/references/design-smells.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/.codex/skills/audit-shardingsphere-design/references/design-smells.md,design,5805
candidate-0083,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,.codex/skills/audit-shardingsphere-design/references/spi-plugin-design.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/.codex/skills/audit-shardingsphere-design/references/spi-plugin-design.md,design,8879
candidate-0084,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,.codex/skills/audit-shardingsphere-design/references/test-design.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/.codex/skills/audit-shardingsphere-design/references/test-design.md,design,4568
candidate-0085,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,AGENTS.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/AGENTS.md,agents,34842
candidate-0086,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,CLAUDE.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/CLAUDE.md,claude,25221
candidate-0087,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,CONTRIBUTING.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/CONTRIBUTING.md,contributing,2562
candidate-0088,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,README.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/README.md,readme,21659
candidate-0089,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,README_ZH.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/README_ZH.md,readme,19531
candidate-0090,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_04_13_A_Practical_Guide_to_Apache_ShardingSphere's_HINT.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_04_13_A_Practical_Guide_to_Apache_ShardingSphere%27s_HINT.en.md,guide,17074
candidate-0091,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_04_26_How_to_Use_ShardingSphere-Proxy_in_Real_Production_Scenarios_Your_Quick_Start_Guide.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_04_26_How_to_Use_ShardingSphere-Proxy_in_Real_Production_Scenarios_Your_Quick_Start_Guide.en.md,guide,18709
candidate-0092,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_05_19_Apache_ShardingSphere_Enterprise_User_Case_Zhongshang_Huimin’s_Transaction_Middle_Platform_Architecture.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_05_19_Apache_ShardingSphere_Enterprise_User_Case_Zhongshang_Huimin%E2%80%99s_Transaction_Middle_Platform_Architecture.en.md,architecture,16879
candidate-0093,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_05_24_Your_Guide_to_DistSQL_Cluster_Governance_Capability_Apache_ShardingSphere_Feature_Update.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_05_24_Your_Guide_to_DistSQL_Cluster_Governance_Capability_Apache_ShardingSphere_Feature_Update.en.md,guide,17678
candidate-0094,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_06_08_How_does_Apache_ShardingSphere_standardize_and_format_code_We_use_Spotless.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_06_08_How_does_Apache_ShardingSphere_standardize_and_format_code_We_use_Spotless.en.md,standard,11561
candidate-0095,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_07_08_ShardingSphere-Proxy_Front-End_Protocol_Troubleshooting_Guide_and_Examples.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_07_08_ShardingSphere-Proxy_Front-End_Protocol_Troubleshooting_Guide_and_Examples.en.md,guide,19044
candidate-0096,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_08_02_Book_Release_“A_Definitive_Guide_to_Apache_ShardingSphere”_is_Published_Internationally.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_08_02_Book_Release_%E2%80%9CA_Definitive_Guide_to_Apache_ShardingSphere%E2%80%9D_is_Published_Internationally.en.md,guide,7530
candidate-0097,0,727,apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_11_15_Alibaba_Cloud’s_OpenSergo_&_ShardingSphere_release_database_governance_standard_for_microservices_-_combining_Database_Plus_and_Database_Mesh_concepts.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_11_15_Alibaba_Cloud%E2%80%99s_OpenSergo_%26_ShardingSphere_release_database_governance_standard_for_microservices_-_combining_Database_Plus_and_Database_Mesh_concepts.en.md,standard,13437
