id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
669168,torakiki/pdfsam,false,1838,15,75,396,Java,master,GNU Affero General Public License v3.0,https://pdfsam.org,63,4527,15,27514,2013-09-24T11:06:13,2026-08-05T10:46:58,2026-08-06T06:14:58,635,113,229,9,33452,97097,19975,"[{""language"":""YAML"",""commentLines"":14,""codeLines"":227,""blankLines"":50},{""language"":""Properties"",""commentLines"":0,""codeLines"":64,""blankLines"":3},{""language"":""Markdown"",""commentLines"":0,""codeLines"":48,""blankLines"":16},{""language"":""XML"",""commentLines"":56,""codeLines"":674,""blankLines"":31},{""language"":""Maven"",""commentLines"":16,""codeLines"":2675,""blankLines"":82},{""language"":""WiX include"",""commentLines"":5,""codeLines"":19,""blankLines"":2},{""language"":""MSBuild script"",""commentLines"":7,""codeLines"":70,""blankLines"":0},{""language"":""SVG"",""commentLines"":3,""codeLines"":237,""blankLines"":3},{""language"":""C#"",""commentLines"":0,""codeLines"":48,""blankLines"":2},{""language"":""Bourne Shell"",""commentLines"":58,""codeLines"":100,""blankLines"":23},{""language"":""Visual Studio Solution"",""commentLines"":1,""codeLines"":18,""blankLines"":1},{""language"":""PO File"",""commentLines"":4972,""codeLines"":59133,""blankLines"":26987},{""language"":""WiX source"",""commentLines"":4,""codeLines"":437,""blankLines"":29},{""language"":""Text"",""commentLines"":0,""codeLines"":1773,""blankLines"":388},{""language"":""CSS"",""commentLines"":158,""codeLines"":1648,""blankLines"":350},{""language"":""WiX string localization"",""commentLines"":0,""codeLines"":21,""blankLines"":0},{""language"":""HTML"",""commentLines"":2,""codeLines"":92,""blankLines"":2},{""language"":""JSON"",""commentLines"":0,""codeLines"":35,""blankLines"":0},{""language"":""DOS Batch"",""commentLines"":15,""codeLines"":163,""blankLines"":49},{""language"":""Java"",""commentLines"":14664,""codeLines"":29615,""blankLines"":5434}]",2026-08-05T10:46:55,2930a4f4b3501dbe6a4dabbd1f7bca2858d36da8,true,false,false,false,"{""Java"":1909070,""CSS"":53912,""Batchfile"":7645,""Shell"":6797,""HTML"":3202,""C#"":2928,""AppleScript"":1409}",alternate-mix;bug;dependencies;duplicate;enhancement;extract;github_actions;invalid;java;merge;not-enough-info;pdfsam-visual;proposal;question;rotate;split;task;wontfix,combine;extract;java;javafx;merge;merge-pdf;merger;pdf;pdf-combiner;pdf-extractor;pdf-manipulation;pdf-merge;pdf-mix;pdf-rotate;pdf-split;rotate;split;split-pdf;splitter
3272416,sofastack/sofa-tracer,false,264,15,30,383,Java,master,Apache License 2.0,,74,1127,26,2011,2018-05-14T09:56:50,2026-06-07T01:15:33,2026-06-07T01:15:40,200,35,364,16,7443,38910,19660,"[{""language"":""Properties"",""commentLines"":69,""codeLines"":99,""blankLines"":6},{""language"":""YAML"",""commentLines"":36,""codeLines"":50,""blankLines"":11},{""language"":""Markdown"",""commentLines"":0,""codeLines"":110,""blankLines"":70},{""language"":""XML"",""commentLines"":17,""codeLines"":389,""blankLines"":14},{""language"":""Maven"",""commentLines"":30,""codeLines"":2003,""blankLines"":151},{""language"":""Bourne Shell"",""commentLines"":1,""codeLines"":8,""blankLines"":3},{""language"":""Java"",""commentLines"":19507,""codeLines"":36251,""blankLines"":7188}]",2026-06-07T01:15:33,63a37a79330786bbbf623913c0848a24aa58061c,false,false,false,false,"{""Java"":2526858,""Shell"":289}",bug;cla:no;cla:yes;dependencies;duplicate;enhancement;first-time contributor;good first issue;help wanted;invalid;performance;question;size/l;size/m;size/s;size/xl;size/xs;size/xxl;upgrade;waiting for feedback;wontfix,opentracing;sofa-boot-starter;sofa-tracer;sofastack;tracer
7555717,getgauge/taiko,false,2547,7,68,460,JavaScript,master,MIT License,https://taiko.dev,67,3668,101,27849,2017-10-27T05:25:27,2026-07-10T09:45:47,2026-07-10T09:46:17,950,48,1562,2,3310,70251,2988,"[{""language"":""INI"",""commentLines"":0,""codeLines"":14,""blankLines"":3},{""language"":""HTML"",""commentLines"":0,""codeLines"":630,""blankLines"":71},{""language"":""JSON"",""commentLines"":0,""codeLines"":42821,""blankLines"":2},{""language"":""TypeScript"",""commentLines"":491,""codeLines"":2530,""blankLines"":361},{""language"":""Dockerfile"",""commentLines"":0,""codeLines"":3,""blankLines"":2},{""language"":""SVG"",""commentLines"":1,""codeLines"":15,""blankLines"":0},{""language"":""CSS"",""commentLines"":5,""codeLines"":198,""blankLines"":41},{""language"":""Markdown"",""commentLines"":2,""codeLines"":1736,""blankLines"":703},{""language"":""Nunjucks"",""commentLines"":0,""codeLines"":321,""blankLines"":29},{""language"":""Properties"",""commentLines"":25,""codeLines"":17,""blankLines"":18},{""language"":""JavaScript"",""commentLines"":2463,""codeLines"":21575,""blankLines"":2037},{""language"":""YAML"",""commentLines"":1,""codeLines"":309,""blankLines"":24},{""language"":""TOML"",""commentLines"":0,""codeLines"":6,""blankLines"":1},{""language"":""Text"",""commentLines"":0,""codeLines"":76,""blankLines"":18}]",2026-07-10T09:45:46,67299f0b4f3c944d9389074f40224bb815e332ee,true,false,false,false,"{""JavaScript"":808784,""TypeScript"":76637,""HTML"":16545,""Ruby"":12805,""Nunjucks"":10754,""CSS"":3913,""Python"":3474,""Dockerfile"":58}",bug;cla-signed;dependencies;documentation;feature;good first issue;help wanted;needs-investigation;releasecandidate;security;tech debt;waiting-for-upstream;wontfix,automation;headless;headless-browsers;headless-chrome;headless-chromium;headless-testing;testing-tools
94732825,tape-testing/tape,false,1094,8,0,306,JavaScript,master,MIT License,,61,5800,100,1650,2012-11-25T05:08:02,2026-06-18T06:06:06,2026-06-18T06:06:11,366,31,254,9,2115,10561,644,"[{""language"":""TypeScript"",""commentLines"":6,""codeLines"":418,""blankLines"":107},{""language"":""JavaScript"",""commentLines"":637,""codeLines"":7922,""blankLines"":1146},{""language"":""JSON"",""commentLines"":0,""codeLines"":172,""blankLines"":0},{""language"":""Bourne Shell"",""commentLines"":0,""codeLines"":2,""blankLines"":0},{""language"":""INI"",""commentLines"":0,""codeLines"":31,""blankLines"":9},{""language"":""YAML"",""commentLines"":1,""codeLines"":93,""blankLines"":25},{""language"":""Markdown"",""commentLines"":0,""codeLines"":1902,""blankLines"":828},{""language"":""HTML"",""commentLines"":0,""codeLines"":21,""blankLines"":0}]",2026-06-18T05:57:02,a53bbbe6fa0d62cbbd41de6092511c3cd2584a38,false,false,false,false,"{""JavaScript"":262386,""HTML"":354,""Shell"":49}","bug;coderabbit;duplicate;enhancement;invalid;needs ""allow edits"";needs user feedback;pull request wanted;question;semver-major: breaking change;semver-minor: new stuff;semver-patch: bugfixes/etc;tests;wontfix",
6654196,svgdotjs/svg.js,false,1562,5,39,1077,JavaScript,master,Other,https://svgjs.dev,264,11806,76,11692,2012-12-15T10:26:54,2026-07-19T08:29:16,2026-07-23T08:42:46,1079,0,261,0,5367,26195,1457,"[{""language"":""SVG"",""commentLines"":0,""codeLines"":29,""blankLines"":0},{""language"":""HTML"",""commentLines"":9,""codeLines"":194,""blankLines"":22},{""language"":""Text"",""commentLines"":0,""codeLines"":18,""blankLines"":3},{""language"":""CSS"",""commentLines"":0,""codeLines"":65,""blankLines"":10},{""language"":""TypeScript"",""commentLines"":178,""codeLines"":1776,""blankLines"":223},{""language"":""JavaScript"",""commentLines"":1268,""codeLines"":19520,""blankLines"":3737},{""language"":""Markdown"",""commentLines"":1,""codeLines"":898,""blankLines"":414},{""language"":""YAML"",""commentLines"":1,""codeLines"":3546,""blankLines"":958},{""language"":""JSON"",""commentLines"":0,""codeLines"":149,""blankLines"":0}]",2026-07-19T08:09:13,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,false,false,false,false,"{""JavaScript"":705257,""HTML"":6989,""TypeScript"":2851,""CSS"":2721}",bounty;bug;dependencies;documentation;duplicate;enhancement;good first issue;hacktoberfest;help wanted;invalid;proposal;question;reference;typescript;up to discussion;v2.x;wontfix,animation;javascript;svg;svgjs
7513600,plankanban/planka,false,1117,25,60,1320,JavaScript,master,Other,https://planka.app,79,12275,152,58623,2019-08-30T08:35:36,2026-07-25T08:58:08,2026-07-26T07:12:19,994,429,533,70,24291,172418,20395,"[{""language"":""Cucumber"",""commentLines"":0,""codeLines"":18,""blankLines"":4},{""language"":""EJS"",""commentLines"":0,""codeLines"":2,""blankLines"":0},{""language"":""SVG"",""commentLines"":12,""codeLines"":2886,""blankLines"":0},{""language"":""Bourne Shell"",""commentLines"":31,""codeLines"":177,""blankLines"":53},{""language"":""Sass"",""commentLines"":0,""codeLines"":3665,""blankLines"":601},{""language"":""INI"",""commentLines"":0,""codeLines"":30,""blankLines"":1},{""language"":""Markdown"",""commentLines"":0,""codeLines"":1171,""blankLines"":692},{""language"":""JavaScript"",""commentLines"":13353,""codeLines"":65743,""blankLines"":9863},{""language"":""Text"",""commentLines"":0,""codeLines"":26,""blankLines"":0},{""language"":""JSX"",""commentLines"":1012,""codeLines"":20682,""blankLines"":3451},{""language"":""YAML"",""commentLines"":391,""codeLines"":1045,""blankLines"":145},{""language"":""JSON"",""commentLines"":0,""codeLines"":39579,""blankLines"":0},{""language"":""SCSS"",""commentLines"":624,""codeLines"":6514,""blankLines"":1241},{""language"":""Dockerfile"",""commentLines"":3,""codeLines"":39,""blankLines"":20},{""language"":""Python"",""commentLines"":2,""codeLines"":55,""blankLines"":18},{""language"":""CSS"",""commentLines"":4310,""codeLines"":28656,""blankLines"":7998},{""language"":""Diff"",""commentLines"":657,""codeLines"":2112,""blankLines"":204},{""language"":""HTML"",""commentLines"":0,""codeLines"":18,""blankLines"":0}]",2026-06-03T02:10:18,856768c45e60bb42eb54edb44a0d59a67118347f,true,false,false,false,"{""JavaScript"":3552413,""SCSS"":167168,""Shell"":8189,""Python"":1987,""CSS"":1832,""Smarty"":1772,""Go Template"":1772,""Dockerfile"":1226,""Gherkin"":957,""HTML"":702,""EJS"":76}",bug;dependencies;documentation;duplicate;enhancement;good first issue;help wanted;invalid;javascript;question;wontfix,agile;collaboration;docker;javascript;kanban;nodejs;planka;project-management;react;real-time;self-hosted;trello
7795400,salesforce/lwc,false,4612,312,414,448,JavaScript,master,Other,https://lwc.dev,89,1780,83,52063,2017-07-28T09:21:56,2026-07-24T05:33:57,2026-07-21T07:48:38,1391,394,4448,15,16272,251384,14576,"[{""language"":""Markdown"",""commentLines"":38,""codeLines"":1828,""blankLines"":840},{""language"":""YAML"",""commentLines"":61,""codeLines"":668,""blankLines"":86},{""language"":""JSON"",""commentLines"":0,""codeLines"":112123,""blankLines"":16},{""language"":""TypeScript"",""commentLines"":8997,""codeLines"":40476,""blankLines"":6062},{""language"":""JavaScript"",""commentLines"":4252,""codeLines"":69931,""blankLines"":8827},{""language"":""Bourne Shell"",""commentLines"":63,""codeLines"":190,""blankLines"":47},{""language"":""HTML"",""commentLines"":1138,""codeLines"":24880,""blankLines"":269},{""language"":""Text"",""commentLines"":0,""codeLines"":44,""blankLines"":0},{""language"":""CSS"",""commentLines"":27,""codeLines"":1244,""blankLines"":125}]",2026-07-21T07:48:26,ede446834bc888ce4aaa781f209b0da33b37c99f,false,false,false,false,"{""JavaScript"":2884758,""TypeScript"":1958499,""HTML"":844965,""CSS"":26559,""Shell"":9701}",246;Vite/Vitest;automation;bug;bug p0;bug p1;bug p2;bug p3;ci;cla:missing;cla:signed;customelementconstructor;dependencies;developer productivity;documentation;duplicate;enhancement;external: lightning components;external: lightning data service;external: lightning web runtime;external: lightning web security / locker;external: other salesforce;feature/api-versioning;feature/dev-only-errors;help wanted;hmr;hydration;investigation p1;investigation p2;investigation p3;javascript;light-dom;maintenance;native shadow;natively-available;need consensus;need help;needs-rfc;needs-validation;next-release;nomerge;open source;perf;pilot-feedback;question;refactor;restriction;rfc;salesforce-platform;ssr;standards-gap;synthetic shadow;tests;tools;typescript;ua/polyfills;up for grabs;user story;vdom;wcf-ai-friction;wcf-ai-win;wire-service;wontfix;work-in-progress,framework;library;lwc;salesforce;web-component;webcomponents
86203233,decaporg/decap-cms,false,4563,26,196,3116,JavaScript,main,MIT License,https://decapcms.org,238,19260,439,99341,2015-01-20T05:47:47,2026-07-26T12:46:51,2026-07-26T08:33:56,3297,559,4378,25,18637,304468,4204,"[{""language"":""Bourne Shell"",""commentLines"":2,""codeLines"":79,""blankLines"":11},{""language"":""INI"",""commentLines"":0,""codeLines"":15,""blankLines"":4},{""language"":""HTML"",""commentLines"":0,""codeLines"":560,""blankLines"":48},{""language"":""CSS"",""commentLines"":5,""codeLines"":18,""blankLines"":3},{""language"":""TOML"",""commentLines"":0,""codeLines"":11,""blankLines"":3},{""language"":""SVG"",""commentLines"":0,""codeLines"":195,""blankLines"":4},{""language"":""YAML"",""commentLines"":49,""codeLines"":7374,""blankLines"":58},{""language"":""Markdown"",""commentLines"":54,""codeLines"":8327,""blankLines"":7479},{""language"":""JSON"",""commentLines"":0,""codeLines"":198646,""blankLines"":0},{""language"":""TypeScript"",""commentLines"":1090,""codeLines"":26147,""blankLines"":3555},{""language"":""JavaScript"",""commentLines"":3004,""codeLines"":63096,""blankLines"":7472}]",2026-07-24T07:25:45,e50c1b16fb22421adaaea6aa104cf68045ebdbbf,false,false,false,false,"{""JavaScript"":2314310,""TypeScript"":874998,""HTML"":172769,""Shell"":2415,""CSS"":527}",area: 3rd party dependencies;area: accessibility;area: api;area: asset-management;area: auth;area: build;area: collaboration;area: configuration;area: content migration;area: deploy-previews;area: design;area: dev experience;area: docs;area: error-handling;area: example-project;area: extensions/backends;area: extensions/backends/azure;area: extensions/backends/bitbucket;area: extensions/backends/git-gateway;area: extensions/backends/gitea;area: extensions/backends/github;area: extensions/backends/gitlab;area: extensions/editor-components;area: extensions/media-libraries;area: extensions/preview-templates;area: extensions/widgets;area: extensions/widgets/boolean;area: extensions/widgets/code;area: extensions/widgets/datetime;area: extensions/widgets/hidden;area: extensions/widgets/image;area: extensions/widgets/list;area: extensions/widgets/markdown;area: extensions/widgets/relation;area: extensions/widgets/richtext;area: file-handling;area: formats;area: i18n;area: intialization;area: large media (lfs);area: local-proxy;area: locales;area: maintenance;area: media-library;area: nested-collections;area: open authoring;area: output;area: performance;area: publishing;area: search;area: slugs;area: testing;area: types;area: ui;area: ui/collection;area: ui/editor;area: ui/editor/backup;area: ui/editor/control-pane;area: ui/editor/preview-pane;area: ui/editorial-workflow;area: ux;area: validation;automerge;claimed;community;decap-cms/draft;decap-cms/pending_publish;dependencies;duplicate;echoes/effort: l;echoes/effort: m;echoes/effort: s;echoes/effort: xl;echoes/effort: xs;echoes/intent: customer-value;echoes/intent: risk-mitigation;echoes/intent: throughput;enforce-branch-protections: true;event: write the docs;exp: beginner;exp: expert;exp: intermediate;extensions/widgets/uuid;graphql;hot;impact: changelog;impact: configuration;impact: deprecation;impact: example project;impact: registry;invalid;javascript;kind: bug;kind: chore;kind: discussion;kind: enhancement;kind: epic;kind: experimental;kind: feature;kind: performance;kind: question;kind: regression;owner: appsec;pinned;priority: high;priority: low;release: 2.0;reliability;roadmap;security;security-risk: low;ssg: 11ty;ssg: gatsby;ssg: hugo;ssg: next.js;status: accepted;status: already supported;status: confirmed;status: failing ci;status: more info needed;status: needs architecture;status: needs design;status: needs planning;status: needs vendoring;status: stale;status: unconfirmed;type: bot;type: bug;type: chore;type: feature;type: security;wontfix,cms;content-management-system;decap-cms;git-based-cms;headless-cms;jamstack;javascript;netlify-cms;npm-package;react;static;static-site;static-site-generator
6278552,c3js/c3,false,2089,10,94,1364,JavaScript,main,MIT License,http://c3js.org,255,9346,127,15069,2013-07-18T06:51:40,2026-08-04T05:49:02,2026-08-01T08:34:42,2248,726,676,46,5066,68803,2532,"[{""language"":""Haml"",""commentLines"":8,""codeLines"":6363,""blankLines"":439},{""language"":""YAML"",""commentLines"":1,""codeLines"":346,""blankLines"":93},{""language"":""JSON"",""commentLines"":0,""codeLines"":1465,""blankLines"":1},{""language"":""SCSS"",""commentLines"":18,""codeLines"":214,""blankLines"":48},{""language"":""Ruby"",""commentLines"":0,""codeLines"":31,""blankLines"":2},{""language"":""INI"",""commentLines"":0,""codeLines"":17,""blankLines"":5},{""language"":""Markdown"",""commentLines"":17,""codeLines"":102,""blankLines"":77},{""language"":""JavaScript"",""commentLines"":1466,""codeLines"":26121,""blankLines"":1128},{""language"":""CSV"",""commentLines"":0,""codeLines"":32,""blankLines"":0},{""language"":""Sass"",""commentLines"":0,""codeLines"":232,""blankLines"":48},{""language"":""XML"",""commentLines"":8,""codeLines"":5,""blankLines"":2},{""language"":""TypeScript"",""commentLines"":764,""codeLines"":21633,""blankLines"":1925},{""language"":""CSS"",""commentLines"":245,""codeLines"":5355,""blankLines"":695},{""language"":""HTML"",""commentLines"":5,""codeLines"":6887,""blankLines"":603}]",2026-07-29T08:21:28,477b7590f33acad219846c404ba48af71d6928ae,false,false,false,false,"{""JavaScript"":861617,""TypeScript"":684204,""HTML"":179698,""SCSS"":3869,""CSS"":3594,""Ruby"":741}",a-bar;a-core;a-docs;a-gauge;a-interaction;a-line;a-zoom;c-bug;c-feature-request;c-new-chart;c-performance;dependencies;easy pull request;faq;good first issue;greenkeeper;in progress;javascript;on hold;plugin candidate;question;r-needs-docs;r-needs-tests;resolved maybe;rtbc;ruby;tests;to review;v0.4.x;waiting on submitter;♻️refactoring,chart;d3;data-visualization;graph;graphics;interactive-visualizations;svg
69487790,shaka-project/shaka-player,false,8146,47,594,1498,JavaScript,main,Apache License 2.0,http://shaka-project.github.io/shaka-player/,211,8186,300,285077,2014-12-19T09:12:18,2026-08-03T09:24:03,2026-08-03T08:40:15,5196,40,5167,7,40599,244818,82551,"[{""language"":""HTML"",""commentLines"":98,""codeLines"":906,""blankLines"":129},{""language"":""Python"",""commentLines"":1345,""codeLines"":2792,""blankLines"":961},{""language"":""CSS"",""commentLines"":23,""codeLines"":421,""blankLines"":76},{""language"":""Less"",""commentLines"":582,""codeLines"":1637,""blankLines"":453},{""language"":""XML"",""commentLines"":4956,""codeLines"":975,""blankLines"":5},{""language"":""Dockerfile"",""commentLines"":7,""codeLines"":7,""blankLines"":4},{""language"":""JSON"",""commentLines"":0,""codeLines"":23760,""blankLines"":0},{""language"":""SVG"",""commentLines"":7,""codeLines"":11390,""blankLines"":25},{""language"":""Markdown"",""commentLines"":62,""codeLines"":14077,""blankLines"":3503},{""language"":""Text"",""commentLines"":0,""codeLines"":783,""blankLines"":52},{""language"":""Bourne Shell"",""commentLines"":142,""codeLines"":205,""blankLines"":59},{""language"":""JavaScript"",""commentLines"":74928,""codeLines"":186190,""blankLines"":35025},{""language"":""YAML"",""commentLines"":401,""codeLines"":1675,""blankLines"":307}]",2026-07-31T09:05:13,f9c6fcdf473cc5c1867afa0a1e575d00198ea02f,false,false,false,false,"{""JavaScript"":8806466,""Python"":152965,""Less"":51747,""HTML"":26036,""Shell"":4764,""Dockerfile"":629}",autorelease: pending;autorelease: tagged;browser: chrome;browser: edge;browser: firefox;browser: safari;component: CMCD;component: CMSD;component: WisePlay;component: ads;component: build system;component: captions/subtitles;component: clearkey;component: dash;component: demo page;component: eme;component: fairplay;component: hls;component: mss;component: networking;component: offline;component: playready;component: streaming;component: tests;component: transmuxer;component: ttml;component: ui;component: webvtt;component: widevine;dependencies;flag: bot ignore;flag: cors issue;flag: external;flag: good first issue;flag: seeking pr;flag: why didn't we catch this sooner;javascript;platform: AirPlay;platform: android;platform: cast;platform: ios;platform: linux;platform: macos;platform: playstation 4;platform: playstation 5;platform: tizen;platform: tv/stb;platform: visionOS;platform: webos;platform: windows;platform: xbox;status: archived;status: bad content;status: duplicate;status: infeasible;status: unable to reproduce;status: waiting on response;status: will not implement;status: working as intended;zzz-outdated: chrome pts/dts bug,
69652302,ui-lovelace-minimalist/ui,false,3800,31,60,428,JavaScript,main,MIT License,https://ui-lovelace-minimalist.github.io/UI/,27,2053,196,36441,2021-10-05T11:57:32,2026-07-24T10:05:42,2026-07-25T06:22:33,624,32,1014,9,4230,47154,2083,"[{""language"":""SVG"",""commentLines"":0,""codeLines"":4,""blankLines"":0},{""language"":""TOML"",""commentLines"":6,""codeLines"":207,""blankLines"":23},{""language"":""Bourne Shell"",""commentLines"":20,""codeLines"":129,""blankLines"":60},{""language"":""Markdown"",""commentLines"":197,""codeLines"":14206,""blankLines"":3445},{""language"":""JSON"",""commentLines"":0,""codeLines"":1738,""blankLines"":0},{""language"":""HTML"",""commentLines"":4,""codeLines"":25,""blankLines"":3},{""language"":""Python"",""commentLines"":129,""codeLines"":1013,""blankLines"":224},{""language"":""CSS"",""commentLines"":1,""codeLines"":30,""blankLines"":6},{""language"":""Bourne Again Shell"",""commentLines"":7,""codeLines"":39,""blankLines"":13},{""language"":""Text"",""commentLines"":0,""codeLines"":6,""blankLines"":0},{""language"":""YAML"",""commentLines"":522,""codeLines"":26814,""blankLines"":386},{""language"":""JavaScript"",""commentLines"":1197,""codeLines"":2943,""blankLines"":70}]",2026-05-09T07:19:31,b1da15140435ca23041f9568ae254ba34b003810,false,false,false,false,"{""JavaScript"":146369,""Python"":46258,""Shell"":7838}",:bell: automerge;:bug: bug;:bulb: custom feature;:bulb: feature;:busts_in_silhouette: duplicate;:coffin: wontfix;:construction_worker: wip;:eyes: upstream;:game_die: dependencies;:hatching_chick: good first issue;:mag: investigate;:mega: feedback;:memo: documentation;:no_entry_sign: invalid;:pray: help wanted;:pushpin: pinned;:question: question;:robot: bot;:rocket: future maybe;:skull: stale;:sparkles: custom enhancement;:sparkles: enhancement;:speech_balloon: translation;:thinking: needs more info;dependencies;github_actions;python,hacs;home-assistant;integration;themes
7511488,openlayers/openlayers,false,36245,8,144,3175,JavaScript,main,BSD 2-Clause Simplified License,https://openlayers.org,383,12531,334,145150,2012-06-20T06:53:59,2026-08-01T03:56:44,2026-08-04T11:04:22,6926,760,10485,101,24830,426206,44351,"[{""language"":""SVG"",""commentLines"":2,""codeLines"":10302,""blankLines"":1},{""language"":""JavaScript"",""commentLines"":44032,""codeLines"":190956,""blankLines"":21492},{""language"":""Text"",""commentLines"":0,""codeLines"":169,""blankLines"":33},{""language"":""CSV"",""commentLines"":0,""codeLines"":126050,""blankLines"":0},{""language"":""Handlebars"",""commentLines"":1,""codeLines"":435,""blankLines"":2},{""language"":""YAML"",""commentLines"":8,""codeLines"":450,""blankLines"":65},{""language"":""Markdown"",""commentLines"":9,""codeLines"":12739,""blankLines"":2610},{""language"":""JSON"",""commentLines"":0,""codeLines"":39078,""blankLines"":9},{""language"":""Bourne Shell"",""commentLines"":49,""codeLines"":163,""blankLines"":48},{""language"":""XML"",""commentLines"":145,""codeLines"":37492,""blankLines"":145},{""language"":""TypeScript"",""commentLines"":3,""codeLines"":170,""blankLines"":28},{""language"":""HTML"",""commentLines"":5,""codeLines"":5821,""blankLines"":117},{""language"":""CSS"",""commentLines"":97,""codeLines"":2381,""blankLines"":280}]",2026-08-01T03:54:25,140be96d1712cabf4f4e1d1dcc06d68500bfc34b,true,false,false,false,"{""JavaScript"":7117403,""Go Template"":35312,""CSS"":30442,""Handlebars"":16707,""TypeScript"":6886,""Shell"":5827,""HTML"":3274}",backwards incompatible;blocker;bug;chore;dependencies;doc improvement;feature request;github_actions;javascript;needs tests;pull request accepted;regression;security;stale;usage question,javascript;maps;openlayers
95050770,module-federation/core,false,3846,272,147,420,JavaScript,main,MIT License,https://module-federation.io/,25,2601,208,432225,2020-10-24T09:39:43,2026-07-26T08:02:54,2026-07-25T11:58:11,979,22,3662,31,76438,808949,54913,"[{""language"":""AsciiDoc"",""commentLines"":456,""codeLines"":10142,""blankLines"":3408},{""language"":""TypeScript"",""commentLines"":30105,""codeLines"":193990,""blankLines"":18075},{""language"":""SCSS"",""commentLines"":2,""codeLines"":2518,""blankLines"":366},{""language"":""Python"",""commentLines"":17,""codeLines"":432,""blankLines"":98},{""language"":""Bourne Shell"",""commentLines"":144,""codeLines"":368,""blankLines"":90},{""language"":""Less"",""commentLines"":1,""codeLines"":2,""blankLines"":0},{""language"":""PO File"",""commentLines"":6546,""codeLines"":17040,""blankLines"":3036},{""language"":""Bourne Again Shell"",""commentLines"":2,""codeLines"":19,""blankLines"":2},{""language"":""Kotlin"",""commentLines"":20,""codeLines"":76,""blankLines"":24},{""language"":""ProGuard"",""commentLines"":9,""codeLines"":0,""blankLines"":1},{""language"":""Vuejs Component"",""commentLines"":36,""codeLines"":138,""blankLines"":23},{""language"":""JSON"",""commentLines"":0,""codeLines"":14669,""blankLines"":8},{""language"":""YAML"",""commentLines"":24,""codeLines"":59642,""blankLines"":12501},{""language"":""Markdown"",""commentLines"":11,""codeLines"":91711,""blankLines"":36078},{""language"":""HTML"",""commentLines"":0,""codeLines"":174,""blankLines"":12},{""language"":""Gradle"",""commentLines"":114,""codeLines"":142,""blankLines"":23},{""language"":""CSS"",""commentLines"":68,""codeLines"":2506,""blankLines"":302},{""language"":""Swift"",""commentLines"":0,""codeLines"":78,""blankLines"":18},{""language"":""SVG"",""commentLines"":0,""codeLines"":829,""blankLines"":7},{""language"":""JavaScript"",""commentLines"":17307,""codeLines"":413501,""blankLines"":2301},{""language"":""XML"",""commentLines"":22,""codeLines"":511,""blankLines"":14},{""language"":""INI"",""commentLines"":0,""codeLines"":11,""blankLines"":2},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":71,""blankLines"":21},{""language"":""JSX"",""commentLines"":0,""codeLines"":101,""blankLines"":10},{""language"":""TOML"",""commentLines"":1,""codeLines"":12,""blankLines"":2},{""language"":""Handlebars"",""commentLines"":0,""codeLines"":254,""blankLines"":8},{""language"":""Properties"",""commentLines"":26,""codeLines"":12,""blankLines"":8}]",2026-07-22T10:36:45,641a0b6edc0f30865586e7d021522bfa27051c4c,false,false,false,false,"{""JavaScript"":14886720,""TypeScript"":6074982,""MDX"":1836074,""CSS"":74650,""SCSS"":52525,""Python"":16487,""Shell"":11529,""Handlebars"":6741,""Kotlin"":6658,""HTML"":5877,""Ruby"":5150,""Swift"":3690,""Vue"":3612,""Less"":36}",area: next plugin;area: node plugin;area: ssr;area: tooling;area: typescript plugin;area: utilities;change: docs;change: feat;change: fix;change: perf;codex;dependencies;documentation;duplicate;good first issue;has workaround;help wanted;impact: high;impact: low;impact: medium;invalid;javascript;need reproduction;nextjs-mf;no-issue-activity;no-pr-activity;node;question;released on @canary;released on @latest;resolved;rfc: accepted;rfc: closed;rfc: discontinued;rfc: exploring;rfc: proposed;rfc: recommended;rfc: released;rsc;ruby;state: blocked;state: in progress;state: in testing;state: ready for release;state: ready for work;state: submitted for review;team;todo;typescript;urgency: high;urgency: low;urgency: medium;utilities;v1.5;wontfix;✨ enhancement;🎯 feature;🙋 pr welcome;🦟 bug,module-federation;nextjs;node;react;typescript;webpack
